,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2023-12-15 10:44:59,1.3822831019695917e-07,9.628428866034217e-10,4.441388431551743e-11,4.441388431551743e-11
2023-12-15 10:59:59,1.4800063995291857e-07,1.003925017191902e-09,5.4059258626218256e-11,5.4059258626218256e-11
2023-12-15 11:14:59,1.5120444323096172e-07,1.122967308760424e-09,6.440917806028025e-11,6.440917806028025e-11
2023-12-15 11:29:59,1.5438630110044265e-07,1.2123852210588567e-09,7.012920612841781e-11,7.012920612841781e-11
2023-12-15 11:44:59,1.5909615611260765e-07,1.2465051847406969e-09,7.855517857876679e-11,7.855517857876679e-11
2023-12-15 11:59:59,1.6161723928660459e-07,1.3839566825744182e-09,7.790341469366053e-11,7.790341469366053e-11
2023-12-15 12:14:59,1.5843564952598917e-07,1.5063337652030787e-09,7.818652987121508e-11,7.818652987121508e-11
2023-12-15 12:29:59,1.6724015879802807e-07,1.5757875673695844e-09,7.631594163378242e-11,7.631594163378242e-11
2023-12-15 12:44:59,1.780186563003669e-07,1.5605107774231415e-09,7.525329202943368e-11,7.525329202943368e-11
2023-12-15 12:59:59,1.7712030561681975e-07,1.4585252662085607e-09,7.610999561247467e-11,7.610999561247467e-11
2023-12-15 13:14:59,1.8656313997327133e-07,1.4327183471532235e-09,7.429424723736763e-11,7.429424723736763e-11
2023-12-15 13:29:59,1.9068201481574907e-07,1.4468096063253207e-09,7.361174231415409e-11,7.361174231415409e-11
2023-12-15 13:44:59,1.8534314648755954e-07,1.4557564792166912e-09,7.244567209959297e-11,7.244567209959297e-11
2023-12-15 13:59:59,1.9196176595866888e-07,1.4161008651513802e-09,6.912341766863351e-11,6.912341766863351e-11
2023-12-15 14:14:59,1.8602337627622886e-07,1.3852829786656485e-09,6.850684406912069e-11,6.850684406912069e-11
2023-12-15 14:29:59,1.883391933146301e-07,1.3822308975971424e-09,7.368812718808176e-11,7.368812718808176e-11
2023-12-15 14:44:59,1.9515528101665538e-07,1.3788124068112331e-09,7.898936667669933e-11,7.898936667669933e-11
2023-12-15 14:59:59,2.0823566122029016e-07,1.2884909567723587e-09,6.41931658169802e-11,6.41931658169802e-11
2023-12-15 15:14:59,1.9949037651277028e-07,1.2437188621278283e-09,6.337360850586405e-11,6.337360850586405e-11
2023-12-15 15:29:59,2.0426453366034396e-07,1.2124553978467872e-09,6.385064014345213e-11,6.385064014345213e-11
2023-12-15 15:44:59,2.10550102561178e-07,1.2258398807515238e-09,6.595672104681996e-11,6.595672104681996e-11
2023-12-15 15:59:59,2.010096077220506e-07,1.1709271329581348e-09,6.053431644213753e-11,6.053431644213753e-11
2023-12-15 16:14:59,1.936271823340978e-07,1.1363819376952923e-09,5.6040063664534026e-11,5.6040063664534026e-11
2023-12-15 16:29:59,1.9137110652781602e-07,1.0921909313628923e-09,5.624565092812062e-11,5.624565092812062e-11
2023-12-15 16:44:59,1.9331918405623734e-07,1.0301537224740296e-09,5.553402715689542e-11,5.553402715689542e-11
2023-12-15 16:59:59,1.959689629113922e-07,1.0148025212143091e-09,5.750718280217501e-11,5.750718280217501e-11
2023-12-15 17:14:59,1.9349868248916832e-07,1.035444562054059e-09,5.6714726317490904e-11,5.6714726317490904e-11
2023-12-15 17:29:59,1.9712662225386292e-07,1.0476472752305497e-09,5.737467673460008e-11,5.737467673460008e-11
2023-12-15 17:44:59,2.037357672328716e-07,1.075033843153535e-09,6.346630981555863e-11,6.346630981555863e-11
2023-12-15 17:59:59,2.1237030367301498e-07,1.0941848248238737e-09,5.96583568228366e-11,5.96583568228366e-11
2023-12-15 18:14:59,2.0791058938205075e-07,1.101923954993894e-09,5.6104870755295715e-11,5.6104870755295715e-11
2023-12-15 18:29:59,1.9604705490169012e-07,1.0896433061312354e-09,5.6062009526448756e-11,5.6062009526448756e-11
2023-12-15 18:44:59,1.8773455649133839e-07,1.0991812438386456e-09,5.6307577237372196e-11,5.6307577237372196e-11
2023-12-15 18:59:59,1.873964379917109e-07,1.1154829529752672e-09,5.989638317164717e-11,5.989638317164717e-11
2023-12-15 19:14:59,2.056562748713177e-07,1.1335732891178692e-09,5.847912554870189e-11,5.847912554870189e-11
2023-12-15 19:29:59,2.0910761711132595e-07,1.1408251565813132e-09,6.092663867761522e-11,6.092663867761522e-11
2023-12-15 19:44:59,2.032080781749679e-07,1.1395884999261747e-09,5.959252560871557e-11,5.959252560871557e-11
2023-12-15 19:59:59,1.9487740778304667e-07,1.1725700885018185e-09,5.7882124958703735e-11,5.7882124958703735e-11
2023-12-15 20:14:59,2.039095570482344e-07,1.1574708065607925e-09,6.01911859322555e-11,6.01911859322555e-11
2023-12-15 20:29:59,2.1549764727427533e-07,1.1494734171550975e-09,6.420284196591081e-11,6.420284196591081e-11
2023-12-15 20:44:59,2.1749146946474398e-07,1.1892462868430944e-09,6.822070171196036e-11,6.822070171196036e-11
2023-12-15 20:59:59,2.202813216510418e-07,1.2292925974735863e-09,6.99215764475075e-11,6.99215764475075e-11
2023-12-15 21:14:59,2.178438961000145e-07,1.2961160584750116e-09,7.47113717997714e-11,7.47113717997714e-11
2023-12-15 21:29:59,2.470080058116315e-07,1.3210490858440678e-09,7.817826852190306e-11,7.817826852190306e-11
2023-12-15 21:44:59,2.6128562337015587e-07,1.294280938635581e-09,7.526611542389984e-11,7.526611542389984e-11
2023-12-15 21:59:59,2.6186100135682636e-07,1.361011083882966e-09,7.716906330255532e-11,7.716906330255532e-11
2023-12-15 22:14:59,2.805627428423004e-07,1.376575164123046e-09,8.226855484983432e-11,8.226855484983432e-11
2023-12-15 22:29:59,2.876855592712335e-07,1.3434798367269105e-09,9.314633298079365e-11,9.314633298079365e-11
2023-12-15 22:44:59,2.96973654882253e-07,1.41076240473045e-09,1.0512623731447985e-10,1.0512623731447985e-10
2023-12-15 22:59:59,3.095741669671468e-07,1.4649711937501917e-09,1.120085576003025e-10,1.120085576003025e-10
2023-12-15 23:14:59,3.4112820172875917e-07,1.5114685798310356e-09,1.1935036566356905e-10,1.1935036566356905e-10
2023-12-15 23:29:59,3.853604134231244e-07,1.558926695980094e-09,1.2747147503964196e-10,1.2747147503964196e-10
2023-12-15 23:44:59,3.9225179133713496e-07,1.6041402721500384e-09,1.3338356217004976e-10,1.3338356217004976e-10
2023-12-15 23:59:59,3.871618339020329e-07,1.8304649996133568e-09,1.4182443777320907e-10,1.4182443777320907e-10
2023-12-16 00:14:59,3.9066878009589415e-07,1.7532535435627047e-09,1.318963222883521e-10,1.318963222883521e-10
2023-12-16 00:29:59,3.916972675241254e-07,1.903824570309473e-09,1.636212009022035e-10,1.636212009022035e-10
2023-12-16 00:44:59,3.7581175791803903e-07,1.933763109154976e-09,1.6723890651586453e-10,1.6723890651586453e-10
2023-12-16 00:59:59,3.7842392515631783e-07,1.6856289138095694e-09,1.091805495116515e-10,1.091805495116515e-10
2023-12-16 01:14:59,3.7800284943778637e-07,1.6808582251349208e-09,1.0614865206383752e-10,1.0614865206383752e-10
2023-12-16 01:29:59,3.525979809257611e-07,1.7421310111636622e-09,1.0098198064354263e-10,1.0098198064354263e-10
2023-12-16 01:44:59,3.460590070696916e-07,2.393222540941362e-09,2.3734286135615207e-10,2.3734286135615207e-10
2023-12-16 01:59:59,3.356947810383538e-07,1.9475650643964576e-09,1.6210358025944606e-10,1.6210358025944606e-10
2023-12-16 02:14:59,3.39997729555031e-07,1.6541881865826671e-09,9.207436392296944e-11,9.207436392296944e-11
2023-12-16 02:29:59,3.1128160642483866e-07,1.745305762812376e-09,1.2867990945627808e-10,1.2867990945627808e-10
2023-12-16 02:44:59,3.1209485517738704e-07,1.5754725346690338e-09,9.193614507806984e-11,9.193614507806984e-11
2023-12-16 02:59:59,3.0786034586409684e-07,1.523536241044193e-09,7.915575116536532e-11,7.915575116536532e-11
2023-12-16 03:14:59,3.0781711547034784e-07,1.581218367241455e-09,7.814427177155476e-11,7.814427177155476e-11
2023-12-16 03:29:59,2.900749126567216e-07,1.5933271825733417e-09,1.005157664846421e-10,1.005157664846421e-10
2023-12-16 03:44:59,2.6483941086023106e-07,1.5148906495915638e-09,8.522857470144455e-11,8.522857470144455e-11
2023-12-16 03:59:59,2.741115612251338e-07,1.4640881403528695e-09,7.418569378670878e-11,7.418569378670878e-11
2023-12-16 04:14:59,2.747061374760165e-07,1.4554745233982472e-09,7.050141550625414e-11,7.050141550625414e-11
2023-12-16 04:29:59,2.583510933855974e-07,1.7954680550093814e-09,1.2989188748413104e-10,1.2989188748413104e-10
2023-12-16 04:44:59,2.5559369238324194e-07,1.7940519283225697e-09,1.2809407358581584e-10,1.2809407358581584e-10
2023-12-16 04:59:59,2.5784071043762563e-07,1.5585375018474391e-09,7.794841093718242e-11,7.794841093718242e-11
2023-12-16 05:14:59,2.439864804478581e-07,1.5124693601547728e-09,7.235254703718817e-11,7.235254703718817e-11
2023-12-16 05:29:59,2.547439628798292e-07,1.4420519401212003e-09,6.921171375191554e-11,6.921171375191554e-11
2023-12-16 05:44:59,2.337438551942233e-07,1.4061664796008456e-09,6.948234703885866e-11,6.948234703885866e-11
2023-12-16 05:59:59,2.2004186431473747e-07,1.4270166078403165e-09,7.221489988763672e-11,7.221489988763672e-11
2023-12-16 06:14:59,2.3382350908246142e-07,1.357889093571477e-09,8.02663509834482e-11,8.02663509834482e-11
2023-12-16 06:29:59,2.3027337768676762e-07,1.3436142028836765e-09,8.946279381418837e-11,8.946279381418837e-11
2023-12-16 06:44:59,2.2521486736492905e-07,1.4282815836498674e-09,9.427312059371698e-11,9.427312059371698e-11
2023-12-16 06:59:59,2.297952929121299e-07,1.4534856721363576e-09,1.0022507454375277e-10,1.0022507454375277e-10
2023-12-16 07:14:59,2.1907619273668603e-07,1.437850085662405e-09,1.0967799255556096e-10,1.0967799255556096e-10
2023-12-16 07:29:59,2.3493583046928354e-07,1.4416525169232123e-09,1.1490271196298532e-10,1.1490271196298532e-10
2023-12-16 07:44:59,2.3568995795081846e-07,1.4590808495208655e-09,1.1928036260459178e-10,1.1928036260459178e-10
2023-12-16 07:59:59,2.3256569331097477e-07,1.4821967378793108e-09,1.3448440644519438e-10,1.3448440644519438e-10
2023-12-16 08:14:59,2.328877749491972e-07,1.4578646190659885e-09,1.4433254456434103e-10,1.4433254456434103e-10
2023-12-16 08:29:59,2.2946164032270233e-07,1.4501210342788345e-09,1.3130056948114275e-10,1.3130056948114275e-10
2023-12-16 08:44:59,2.2982055533304087e-07,1.5128048007989943e-09,1.4738302898830327e-10,1.4738302898830327e-10
2023-12-16 08:59:59,2.2485377933108157e-07,1.5587974886104969e-09,1.6389992573059146e-10,1.6389992573059146e-10
2023-12-16 09:14:59,2.4082767230811977e-07,1.5447888868746025e-09,1.863047159415045e-10,1.863047159415045e-10
2023-12-16 09:29:59,2.5329487214447725e-07,1.7470824876217836e-09,2.0980129860491362e-10,2.0980129860491362e-10
2023-12-16 09:44:59,2.9166396748187847e-07,1.9052031246962996e-09,2.3531010504932896e-10,2.3531010504932896e-10
2023-12-16 09:59:59,2.954296294549222e-07,1.8574833546865203e-09,2.7079169725018677e-10,2.7079169725018677e-10
2023-12-16 10:14:59,2.9607253463779597e-07,2.004472919636411e-09,3.0025731439065315e-10,3.0025731439065315e-10
2023-12-16 10:29:59,3.0864411755309403e-07,2.2459300843050212e-09,3.431205386046647e-10,3.431205386046647e-10
2023-12-16 10:44:59,3.4986993021436107e-07,2.3858405822539094e-09,3.7218972503940125e-10,3.7218972503940125e-10
2023-12-16 10:59:59,3.502869721097273e-07,2.5102772373423637e-09,3.931449512934463e-10,3.931449512934463e-10
2023-12-16 11:14:59,3.519503452289751e-07,2.691835232499713e-09,4.2587182840413997e-10,4.2587182840413997e-10
2023-12-16 11:29:59,3.646844100195361e-07,2.84269897278522e-09,4.483721617296599e-10,4.483721617296599e-10
2023-12-16 11:44:59,4.118657809884318e-07,2.9231407700509413e-09,4.5526090842268797e-10,4.5526090842268797e-10
2023-12-16 11:59:59,4.578628374112158e-07,3.1275094996710265e-09,4.695003454693117e-10,4.695003454693117e-10
2023-12-16 12:14:59,4.593064786392581e-07,3.30285033643375e-09,4.925707103749455e-10,4.925707103749455e-10
2023-12-16 12:29:59,4.895450849426947e-07,3.480404843913142e-09,5.337323549692462e-10,5.337323549692462e-10
2023-12-16 12:44:59,5.531803430733502e-07,3.598340179004645e-09,5.516334612800539e-10,5.516334612800539e-10
2023-12-16 12:59:59,5.402776319990419e-07,3.6848270652137307e-09,5.587497975527907e-10,5.587497975527907e-10
2023-12-16 13:14:59,5.53467389352042e-07,3.7570628180701934e-09,5.770860361468719e-10,5.770860361468719e-10
2023-12-16 13:29:59,5.694582975666908e-07,4.027526627185643e-09,6.096807343936644e-10,6.096807343936644e-10
2023-12-16 13:44:59,5.834634645845171e-07,4.292445993972691e-09,6.176486621094743e-10,6.176486621094743e-10
2023-12-16 13:59:59,6.13272809737094e-07,4.243889932141971e-09,6.162912893932795e-10,6.162912893932795e-10
2023-12-16 14:14:59,6.429605332822177e-07,4.4158343683416926e-09,6.24900355563229e-10,6.24900355563229e-10
2023-12-16 14:29:59,6.831408235835257e-07,4.601676425499224e-09,6.333043349381569e-10,6.333043349381569e-10
2023-12-16 14:44:59,6.971945016484229e-07,4.9610095211316624e-09,6.890312688826902e-10,6.890312688826902e-10
2023-12-16 14:59:59,6.723651287767063e-07,5.34330492317186e-09,7.528258595606645e-10,7.528258595606645e-10
2023-12-16 15:14:59,8.120938867663206e-07,5.46470781013483e-09,7.395992343171259e-10,7.395992343171259e-10
2023-12-16 15:29:59,8.124897432402246e-07,5.475360801926122e-09,7.397797438714162e-10,7.397797438714162e-10
2023-12-16 15:44:59,7.851110662322846e-07,5.397585048630535e-09,7.326915757248217e-10,7.326915757248217e-10
2023-12-16 15:59:59,7.357943989862171e-07,5.2875178554955424e-09,7.17179594880672e-10,7.17179594880672e-10
2023-12-16 16:14:59,7.730306575248811e-07,5.5023481099469994e-09,7.396735656455813e-10,7.396735656455813e-10
2023-12-16 16:29:59,8.538578320537208e-07,5.74048660145095e-09,7.608225696967885e-10,7.608225696967885e-10
2023-12-16 16:44:59,9.009466099373524e-07,6.0517307385155124e-09,8.029417609498133e-10,8.029417609498133e-10
2023-12-16 16:59:59,8.731166054879051e-07,6.493625963122225e-09,8.334607350508143e-10,8.334607350508143e-10
2023-12-16 17:14:59,8.916582398613296e-07,6.323430859336798e-09,8.304232712170018e-10,8.304232712170018e-10
2023-12-16 17:29:59,8.760032874334339e-07,6.4393244577318746e-09,8.237049852369771e-10,8.237049852369771e-10
2023-12-16 17:44:59,8.394263473438325e-07,7.007261554320702e-09,8.553178442952489e-10,8.553178442952489e-10
2023-12-16 17:59:59,8.801409608608129e-07,7.30768648035069e-09,8.535475078675284e-10,8.535475078675284e-10
2023-12-16 18:14:59,9.000537851130082e-07,7.136720245565467e-09,8.557374906442946e-10,8.557374906442946e-10
2023-12-16 18:29:59,8.778170395618128e-07,6.348369765613549e-09,8.339939353494782e-10,8.339939353494782e-10
2023-12-16 18:44:59,9.029252090641234e-07,6.104078807959921e-09,8.129273458016614e-10,8.129273458016614e-10
2023-12-16 18:59:59,9.424332653557946e-07,6.162166737673005e-09,8.431013905383424e-10,8.431013905383424e-10
2023-12-16 19:14:59,8.963858604757407e-07,5.8768319243890966e-09,8.077376630792856e-10,8.077376630792856e-10
2023-12-16 19:29:59,9.17789326313862e-07,5.656897653515867e-09,7.615960848437917e-10,7.615960848437917e-10
2023-12-16 19:44:59,8.637696481103198e-07,5.523135974614711e-09,7.45486252590537e-10,7.45486252590537e-10
2023-12-16 19:59:59,8.798573250838056e-07,5.456247795378371e-09,7.583531718644083e-10,7.583531718644083e-10
2023-12-16 20:14:59,8.668958035434767e-07,5.534619602797812e-09,7.627114403304856e-10,7.627114403304856e-10
2023-12-16 20:29:59,8.777459595584837e-07,5.4685675690691794e-09,7.433294648479097e-10,7.433294648479097e-10
2023-12-16 20:44:59,8.386289305510563e-07,5.130542777605714e-09,7.173284130302863e-10,7.173284130302863e-10
2023-12-16 20:59:59,8.85153305783938e-07,5.208608881870632e-09,7.201671351456453e-10,7.201671351456453e-10
2023-12-16 21:14:59,7.880984578813533e-07,5.334065139849806e-09,7.212026339362125e-10,7.212026339362125e-10
2023-12-16 21:29:59,7.190193569047065e-07,5.028933655683961e-09,7.045702752073016e-10,7.045702752073016e-10
2023-12-16 21:44:59,7.701937451359993e-07,5.2309426828395035e-09,7.938992108571356e-10,7.938992108571356e-10
2023-12-16 21:59:59,8.356028245403182e-07,5.08873773529404e-09,7.768671955343087e-10,7.768671955343087e-10
2023-12-16 22:14:59,8.039842724590538e-07,4.632513842573887e-09,6.651005772613811e-10,6.651005772613811e-10
2023-12-16 22:29:59,8.222041739502243e-07,4.182547359204148e-09,6.116552281912573e-10,6.116552281912573e-10
2023-12-16 22:44:59,7.815398975720026e-07,3.92008598878352e-09,5.674305694931335e-10,5.674305694931335e-10
2023-12-16 22:59:59,7.619256208536264e-07,4.001678720968205e-09,5.711623553971921e-10,5.711623553971921e-10
2023-12-16 23:14:59,7.974568224426065e-07,3.651493072781172e-09,5.426475902950159e-10,5.426475902950159e-10
2023-12-16 23:29:59,7.890715368021078e-07,3.50133389589157e-09,5.184238112689114e-10,5.184238112689114e-10
2023-12-16 23:44:59,7.474788975701516e-07,3.384480464195146e-09,5.212796746071297e-10,5.212796746071297e-10
2023-12-16 23:59:59,7.666464710523455e-07,3.373578294252234e-09,5.054572695505837e-10,5.054572695505837e-10
2023-12-17 00:14:59,7.991717873009148e-07,3.3620733378450693e-09,4.951236092302924e-10,4.951236092302924e-10
2023-12-17 00:29:59,8.528973417211034e-07,3.4146250394428443e-09,5.073435291983175e-10,5.073435291983175e-10
2023-12-17 00:44:59,8.356215074000502e-07,3.4966079601485285e-09,5.157512380064387e-10,5.157512380064387e-10
2023-12-17 00:59:59,8.648407806078209e-07,3.5624647744699327e-09,5.284660343668136e-10,5.284660343668136e-10
2023-12-17 01:14:59,8.603696956887831e-07,3.824913190649553e-09,5.426164926118067e-10,5.426164926118067e-10
2023-12-17 01:29:59,8.158281238524605e-07,3.9044218043076665e-09,5.510564112402176e-10,5.510564112402176e-10
2023-12-17 01:44:59,8.051726456071632e-07,3.977111676602367e-09,5.759106898231617e-10,5.759106898231617e-10
2023-12-17 01:59:59,8.026276586115004e-07,3.8284077338188266e-09,5.670879574650114e-10,5.670879574650114e-10
2023-12-17 02:14:59,8.0073061513997e-07,3.87136338443793e-09,5.544391996901041e-10,5.544391996901041e-10
2023-12-17 02:29:59,8.229425306982979e-07,4.087516552203006e-09,5.793215342794925e-10,5.793215342794925e-10
2023-12-17 02:44:59,8.36161334485671e-07,4.069105933354966e-09,5.687098718208578e-10,5.687098718208578e-10
2023-12-17 02:59:59,7.9785805623062e-07,3.936252613790072e-09,5.305279275098309e-10,5.305279275098309e-10
2023-12-17 03:14:59,8.233859696665764e-07,3.827572236293363e-09,5.284266510937561e-10,5.284266510937561e-10
2023-12-17 03:29:59,8.398050918058191e-07,4.033237513486621e-09,5.465268934297765e-10,5.465268934297765e-10
2023-12-17 03:44:59,8.143147326422574e-07,3.9928757817825355e-09,5.59723500485817e-10,5.59723500485817e-10
2023-12-17 03:59:59,8.1768624329576e-07,3.946614319378048e-09,5.553370449133131e-10,5.553370449133131e-10
2023-12-17 04:14:59,8.434493544864806e-07,3.8745744521968444e-09,5.406430572408376e-10,5.406430572408376e-10
2023-12-17 04:29:59,9.286343195528445e-07,3.894474485165013e-09,5.556857298139758e-10,5.556857298139758e-10
2023-12-17 04:44:59,9.575694525452212e-07,5.79967591947019e-09,8.226068981631044e-10,8.226068981631044e-10
2023-12-17 04:59:59,8.471801261521511e-07,8.934730217156305e-09,1.2106728614325172e-09,1.2106728614325172e-09
2023-12-17 05:14:59,8.219411658760291e-07,3.8176808634450316e-09,5.194153469169689e-10,5.194153469169689e-10
2023-12-17 05:29:59,8.317656405007364e-07,3.9798590981849445e-09,5.298310506285405e-10,5.298310506285405e-10
2023-12-17 05:44:59,9.225115162200783e-07,4.183178682402448e-09,5.629320461876267e-10,5.629320461876267e-10
2023-12-17 05:59:59,9.09597792851788e-07,4.1600561008376074e-09,5.628876371251054e-10,5.628876371251054e-10
2023-12-17 06:14:59,8.9871405371648e-07,4.0163455803034345e-09,5.437857985067351e-10,5.437857985067351e-10
2023-12-17 06:29:59,8.559687739304255e-07,4.0226523386156215e-09,5.384035417963909e-10,5.384035417963909e-10
2023-12-17 06:44:59,8.104116377215197e-07,3.886993971777976e-09,5.334908039396118e-10,5.334908039396118e-10
2023-12-17 06:59:59,8.796229192708298e-07,3.6328865649651548e-09,5.192076196646265e-10,5.192076196646265e-10
2023-12-17 07:14:59,8.978968787491615e-07,3.4816487420579117e-09,5.075284889964774e-10,5.075284889964774e-10
2023-12-17 07:29:59,8.728396078079475e-07,3.4058892055475747e-09,4.841900584837128e-10,4.841900584837128e-10
2023-12-17 07:44:59,8.387507127196921e-07,3.4064460801013353e-09,4.804459011826739e-10,4.804459011826739e-10
2023-12-17 07:59:59,7.921814798284766e-07,3.3556687549510365e-09,4.831974387590371e-10,4.831974387590371e-10
2023-12-17 08:14:59,7.739255781128246e-07,3.1779958896698897e-09,4.628776058149448e-10,4.628776058149448e-10
2023-12-17 08:29:59,8.314386397242515e-07,3.0787995982171384e-09,4.4846556763876405e-10,4.4846556763876405e-10
2023-12-17 08:44:59,7.976686440295198e-07,2.9239450362261202e-09,4.1862781593149627e-10,4.1862781593149627e-10
2023-12-17 08:59:59,7.242244754110354e-07,2.9196372505577534e-09,4.218735279730212e-10,4.218735279730212e-10
2023-12-17 09:14:59,8.235494079379698e-07,2.939541766546221e-09,4.293520090703028e-10,4.293520090703028e-10
2023-12-17 09:29:59,7.679149103805186e-07,2.908074949015995e-09,4.2605966717262667e-10,4.2605966717262667e-10
2023-12-17 09:44:59,7.664651502416942e-07,2.8278884503475194e-09,4.2479786870318847e-10,4.2479786870318847e-10
2023-12-17 09:59:59,8.24011368525176e-07,2.8726293152701516e-09,4.233452013146456e-10,4.233452013146456e-10
2023-12-17 10:14:59,7.899762362323311e-07,2.891771399543213e-09,4.152582485879713e-10,4.152582485879713e-10
2023-12-17 10:29:59,7.264824680417265e-07,2.8374286654677156e-09,4.0782779915603455e-10,4.0782779915603455e-10
2023-12-17 10:44:59,6.999960817518538e-07,2.8244004248883046e-09,4.130399345744855e-10,4.130399345744855e-10
2023-12-17 10:59:59,7.400851849499115e-07,2.878130574251537e-09,4.12509892510833e-10,4.12509892510833e-10
2023-12-17 11:14:59,6.92424507210245e-07,2.8471092779639133e-09,4.0930204436804366e-10,4.0930204436804366e-10
2023-12-17 11:29:59,7.688116722106435e-07,2.850128367224148e-09,4.227393476245249e-10,4.227393476245249e-10
2023-12-17 11:44:59,7.463142214605763e-07,2.8281455835776535e-09,4.172614916658499e-10,4.172614916658499e-10
2023-12-17 11:59:59,7.38166408035841e-07,2.7723698611170654e-09,4.028134888996805e-10,4.028134888996805e-10
2023-12-17 12:14:59,7.434998011288222e-07,2.806343958730701e-09,3.910890676382205e-10,3.910890676382205e-10
2023-12-17 12:29:59,7.604647889428154e-07,2.6738707900763153e-09,3.7725911391628626e-10,3.7725911391628626e-10
2023-12-17 12:44:59,7.584887286415758e-07,2.611686839988298e-09,3.7980516833328116e-10,3.7980516833328116e-10
2023-12-17 12:59:59,7.209698322146503e-07,2.7240668320356305e-09,3.9547751753810497e-10,3.9547751753810497e-10
2023-12-17 13:14:59,6.945311691637921e-07,2.8356179619108995e-09,4.1450975736766367e-10,4.1450975736766367e-10
2023-12-17 13:29:59,6.810571521867177e-07,2.811434354569422e-09,4.1181955621171776e-10,4.1181955621171776e-10
2023-12-17 13:44:59,6.873396455205119e-07,2.8154788560796728e-09,3.9458763324366973e-10,3.9458763324366973e-10
2023-12-17 13:59:59,7.141806941510733e-07,2.827273794874726e-09,3.9193772517611786e-10,3.9193772517611786e-10
2023-12-17 14:14:59,6.741224138101863e-07,2.7637134929839012e-09,3.941994166097841e-10,3.941994166097841e-10
2023-12-17 14:29:59,6.584840541726529e-07,2.7401870770850135e-09,3.705478896574184e-10,3.705478896574184e-10
2023-12-17 14:44:59,6.852357518510445e-07,2.631619028156485e-09,3.718705843478809e-10,3.718705843478809e-10
2023-12-17 14:59:59,6.781055910718849e-07,2.5441372486148805e-09,3.6964316871960034e-10,3.6964316871960034e-10
2023-12-17 15:14:59,6.438533934081728e-07,2.540671072283733e-09,3.564448855705192e-10,3.564448855705192e-10
2023-12-17 15:29:59,5.934647874628391e-07,2.4611781201396594e-09,3.432542956691125e-10,3.432542956691125e-10
2023-12-17 15:44:59,6.070094039728176e-07,2.4515203324641126e-09,3.3233338585286065e-10,3.3233338585286065e-10
